level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,level_11
1445,81,0,0,0,0,0,0,0,0,0,0
424,15,0,0,0,0,0,0,0,0,0,0
474,37,0,0,0,0,0,0,0,0,0,0
322,57,0,0,0,0,0,0,0,0,0,0
1571,80,0,0,0,0,0,0,0,0,0,0
254,31,0,0,0,0,0,0,0,0,0,0
535,70,0,0,0,0,0,0,0,0,0,0
424,77,0,0,0,0,0,0,0,0,0,0
1044,15,0,0,0,0,0,0,0,0,0,0
1197,37,0,0,0,0,0,0,0,0,0,0
1197,31,0,0,0,0,0,0,0,0,0,0
747,37,0,0,0,0,0,0,0,0,0,0
1274,70,0,0,0,0,0,0,0,0,0,0
904,43,0,0,0,0,0,0,0,0,0,0
904,75,0,0,0,0,0,0,0,0,0,0
805,31,0,0,0,0,0,0,0,0,0,0
535,77,0,0,0,0,0,0,0,0,0,0
1032,43,0,0,0,0,0,0,0,0,0,0
953,38,0,0,0,0,0,0,0,0,0,0
953,13,0,0,0,0,0,0,0,0,0,0
254,77,0,0,0,0,0,0,0,0,0,0
217,75,0,0,0,0,0,0,0,0,0,0
1105,70,0,0,0,0,0,0,0,0,0,0
1561,15,0,0,0,0,0,0,0,0,0,0
1600,16,0,0,0,0,0,0,0,0,0,0
747,43,0,0,0,0,0,0,0,0,0,0
842,63,0,0,0,0,0,0,0,0,0,0
747,70,0,0,0,0,0,0,0,0,0,0
474,15,0,0,0,0,0,0,0,0,0,0
254,75,0,0,0,0,0,0,0,0,0,0
774,70,0,0,0,0,0,0,0,0,0,0
1446,80,0,0,0,0,0,0,0,0,0,0
1446,19,0,0,0,0,0,0,0,0,0,0
747,38,0,0,0,0,0,0,0,0,0,0
1723,39,0,0,0,0,0,0,0,0,0,0
774,13,0,0,0,0,0,0,0,0,0,0
703,19,0,0,0,0,0,0,0,0,0,0
1044,43,0,0,0,0,0,0,0,0,0,0
1224,81,0,0,0,0,0,0,0,0,0,0
322,43,0,0,0,0,0,0,0,0,0,0
535,20,0,0,0,0,0,0,0,0,0,0
1571,77,0,0,0,0,0,0,0,0,0,0
1446,16,0,0,0,0,0,0,0,0,0,0
1274,15,0,0,0,0,0,0,0,0,0,0
1648,63,0,0,0,0,0,0,0,0,0,0
1520,22,0,0,0,0,0,0,0,0,0,0
1105,20,0,0,0,0,0,0,0,0,0,0
1368,39,0,0,0,0,0,0,0,0,0,0
1032,81,0,0,0,0,0,0,0,0,0,0
1723,48,0,0,0,0,0,0,0,0,0,0
322,19,0,0,0,0,0,0,0,0,0,0
1723,15,0,0,0,0,0,0,0,0,0,0
995,77,0,0,0,0,0,0,0,0,0,0
1570,38,0,0,0,0,0,0,0,0,0,0
1274,16,0,0,0,0,0,0,0,0,0,0
1274,31,0,0,0,0,0,0,0,0,0,0
1093,15,0,0,0,0,0,0,0,0,0,0
953,38,0,0,0,0,0,0,0,0,0,0
1446,15,0,0,0,0,0,0,0,0,0,0
953,16,0,0,0,0,0,0,0,0,0,0
1274,77,0,0,0,0,0,0,0,0,0,0
254,19,0,0,0,0,0,0,0,0,0,0
1208,39,0,0,0,0,0,0,0,0,0,0
1335,85,0,0,0,0,0,0,0,0,0,0
953,22,0,0,0,0,0,0,0,0,0,0
1446,31,0,0,0,0,0,0,0,0,0,0
424,47,0,0,0,0,0,0,0,0,0,0
1208,21,0,0,0,0,0,0,0,0,0,0
1197,70,0,0,0,0,0,0,0,0,0,0
1233,43,0,0,0,0,0,0,0,0,0,0
796,31,0,0,0,0,0,0,0,0,0,0
703,43,0,0,0,0,0,0,0,0,0,0
904,77,0,0,0,0,0,0,0,0,0,0
1520,21,0,0,0,0,0,0,0,0,0,0
1032,70,0,0,0,0,0,0,0,0,0,0
668,13,0,0,0,0,0,0,0,0,0,0
535,15,0,0,0,0,0,0,0,0,0,0
995,38,0,0,0,0,0,0,0,0,0,0
904,43,0,0,0,0,0,0,0,0,0,0
1208,63,0,0,0,0,0,0,0,0,0,0
904,70,0,0,0,0,0,0,0,0,0,0
953,21,0,0,0,0,0,0,0,0,0,0
1561,43,0,0,0,0,0,0,0,0,0,0
474,37,0,0,0,0,0,0,0,0,0,0
217,43,0,0,0,0,0,0,0,0,0,0
747,31,0,0,0,0,0,0,0,0,0,0
1274,77,0,0,0,0,0,0,0,0,0,0
535,31,0,0,0,0,0,0,0,0,0,0
904,31,0,0,0,0,0,0,0,0,0,0
1723,80,0,0,0,0,0,0,0,0,0,0
1105,15,0,0,0,0,0,0,0,0,0,0
904,31,0,0,0,0,0,0,0,0,0,0
248,85,0,0,0,0,0,0,0,0,0,0
953,70,0,0,0,0,0,0,0,0,0,0
1571,20,0,0,0,0,0,0,0,0,0,0
1044,20,0,0,0,0,0,0,0,0,0,0
1446,16,0,0,0,0,0,0,0,0,0,0
1561,20,0,0,0,0,0,0,0,0,0,0
1445,21,0,0,0,0,0,0,0,0,0,0
1723,57,0,0,0,0,0,0,0,0,0,0
424,15,0,0,0,0,0,0,0,0,0,0
1044,43,0,0,0,0,0,0,0,0,0,0
1446,43,0,0,0,0,0,0,0,0,0,0
1032,37,0,0,0,0,0,0,0,0,0,0
1723,7,0,0,0,0,0,0,0,0,0,0
1561,37,0,0,0,0,0,0,0,0,0,0
796,21,0,0,0,0,0,0,0,0,0,0
1600,21,0,0,0,0,0,0,0,0,0,0
995,85,0,0,0,0,0,0,0,0,0,0
1197,39,0,0,0,0,0,0,0,0,0,0
1197,3,0,0,0,0,0,0,0,0,0,0
322,57,0,0,0,0,0,0,0,0,0,0
904,81,0,0,0,0,0,0,0,0,0,0
1093,20,0,0,0,0,0,0,0,0,0,0
322,20,0,0,0,0,0,0,0,0,0,0
1093,19,0,0,0,0,0,0,0,0,0,0
774,21,0,0,0,0,0,0,0,0,0,0
1233,13,0,0,0,0,0,0,0,0,0,0
1044,21,0,0,0,0,0,0,0,0,0,0
1368,81,0,0,0,0,0,0,0,0,0,0
535,15,0,0,0,0,0,0,0,0,0,0
953,3,0,0,0,0,0,0,0,0,0,0
953,20,0,0,0,0,0,0,0,0,0,0
1570,70,0,0,0,0,0,0,0,0,0,0
1028,16,0,0,0,0,0,0,0,0,0,0
1044,85,0,0,0,0,0,0,0,0,0,0
1445,39,0,0,0,0,0,0,0,0,0,0
747,70,0,0,0,0,0,0,0,0,0,0
1044,13,0,0,0,0,0,0,0,0,0,0
248,21,0,0,0,0,0,0,0,0,0,0
1208,75,0,0,0,0,0,0,0,0,0,0
474,48,0,0,0,0,0,0,0,0,0,0
1208,3,0,0,0,0,0,0,0,0,0,0
535,15,0,0,0,0,0,0,0,0,0,0
1570,70,0,0,0,0,0,0,0,0,0,0
1032,63,0,0,0,0,0,0,0,0,0,0
254,13,0,0,0,0,0,0,0,0,0,0
535,15,0,0,0,0,0,0,0,0,0,0
904,57,0,0,0,0,0,0,0,0,0,0
1044,80,0,0,0,0,0,0,0,0,0,0
322,75,0,0,0,0,0,0,0,0,0,0
1028,43,0,0,0,0,0,0,0,0,0,0
1208,81,0,0,0,0,0,0,0,0,0,0
1233,38,0,0,0,0,0,0,0,0,0,0
1233,85,0,0,0,0,0,0,0,0,0,0
796,39,0,0,0,0,0,0,0,0,0,0
424,31,0,0,0,0,0,0,0,0,0,0
819,22,0,0,0,0,0,0,0,0,0,0
322,54,0,0,0,0,0,0,0,0,0,0
1561,3,0,0,0,0,0,0,0,0,0,0
1520,43,0,0,0,0,0,0,0,0,0,0
1208,39,0,0,0,0,0,0,0,0,0,0
1224,3,0,0,0,0,0,0,0,0,0,0
1446,75,0,0,0,0,0,0,0,0,0,0
774,13,0,0,0,0,0,0,0,0,0,0
703,22,0,0,0,0,0,0,0,0,0,0
904,15,0,0,0,0,0,0,0,0,0,0
774,47,0,0,0,0,0,0,0,0,0,0
254,15,0,0,0,0,0,0,0,0,0,0
1600,37,0,0,0,0,0,0,0,0,0,0
842,31,0,0,0,0,0,0,0,0,0,0
904,20,0,0,0,0,0,0,0,0,0,0
1368,80,0,0,0,0,0,0,0,0,0,0
1648,20,0,0,0,0,0,0,0,0,0,0
1044,3,0,0,0,0,0,0,0,0,0,0
1723,31,0,0,0,0,0,0,0,0,0,0
1723,15,0,0,0,0,0,0,0,0,0,0
322,43,0,0,0,0,0,0,0,0,0,0
1274,19,0,0,0,0,0,0,0,0,0,0
1093,80,0,0,0,0,0,0,0,0,0,0
474,20,0,0,0,0,0,0,0,0,0,0
904,16,0,0,0,0,0,0,0,0,0,0
424,80,0,0,0,0,0,0,0,0,0,0
340,81,0,0,0,0,0,0,0,0,0,0
1600,43,0,0,0,0,0,0,0,0,0,0
1208,63,0,0,0,0,0,0,0,0,0,0
1197,20,0,0,0,0,0,0,0,0,0,0
1723,22,0,0,0,0,0,0,0,0,0,0
1335,38,0,0,0,0,0,0,0,0,0,0
1723,22,0,0,0,0,0,0,0,0,0,0
969,15,0,0,0,0,0,0,0,0,0,0
1446,16,0,0,0,0,0,0,0,0,0,0
248,37,0,0,0,0,0,0,0,0,0,0
1445,75,0,0,0,0,0,0,0,0,0,0
1446,7,0,0,0,0,0,0,0,0,0,0
340,39,0,0,0,0,0,0,0,0,0,0
322,37,0,0,0,0,0,0,0,0,0,0
1368,81,0,0,0,0,0,0,0,0,0,0
424,63,0,0,0,0,0,0,0,0,0,0
340,3,0,0,0,0,0,0,0,0,0,0
805,48,0,0,0,0,0,0,0,0,0,0
774,43,0,0,0,0,0,0,0,0,0,0
1197,47,0,0,0,0,0,0,0,0,0,0
340,80,0,0,0,0,0,0,0,0,0,0
747,81,0,0,0,0,0,0,0,0,0,0
1093,16,0,0,0,0,0,0,0,0,0,0
1093,21,0,0,0,0,0,0,0,0,0,0
819,38,0,0,0,0,0,0,0,0,0,0
322,19,0,0,0,0,0,0,0,0,0,0
1224,31,0,0,0,0,0,0,0,0,0,0
969,20,0,0,0,0,0,0,0,0,0,0
322,37,0,0,0,0,0,0,0,0,0,0
1224,19,0,0,0,0,0,0,0,0,0,0
796,37,0,0,0,0,0,0,0,0,0,0
1561,38,0,0,0,0,0,0,0,0,0,0
1197,75,0,0,0,0,0,0,0,0,0,0
1335,20,0,0,0,0,0,0,0,0,0,0
217,15,0,0,0,0,0,0,0,0,0,0
535,15,0,0,0,0,0,0,0,0,0,0
1600,39,0,0,0,0,0,0,0,0,0,0
1233,31,0,0,0,0,0,0,0,0,0,0
819,63,0,0,0,0,0,0,0,0,0,0
340,22,0,0,0,0,0,0,0,0,0,0
1723,38,0,0,0,0,0,0,0,0,0,0
1520,38,0,0,0,0,0,0,0,0,0,0
1368,20,0,0,0,0,0,0,0,0,0,0
1445,31,0,0,0,0,0,0,0,0,0,0
1446,63,0,0,0,0,0,0,0,0,0,0
1032,70,0,0,0,0,0,0,0,0,0,0
1335,3,0,0,0,0,0,0,0,0,0,0
1600,77,0,0,0,0,0,0,0,0,0,0
254,38,0,0,0,0,0,0,0,0,0,0
1028,21,0,0,0,0,0,0,0,0,0,0
1520,57,0,0,0,0,0,0,0,0,0,0
842,81,0,0,0,0,0,0,0,0,0,0
796,77,0,0,0,0,0,0,0,0,0,0
1561,21,0,0,0,0,0,0,0,0,0,0
217,81,0,0,0,0,0,0,0,0,0,0
1208,22,0,0,0,0,0,0,0,0,0,0
1032,43,0,0,0,0,0,0,0,0,0,0
819,19,0,0,0,0,0,0,0,0,0,0
1044,63,0,0,0,0,0,0,0,0,0,0
805,20,0,0,0,0,0,0,0,0,0,0
1723,31,0,0,0,0,0,0,0,0,0,0
1335,38,0,0,0,0,0,0,0,0,0,0
747,85,0,0,0,0,0,0,0,0,0,0
1445,31,0,0,0,0,0,0,0,0,0,0
340,38,0,0,0,0,0,0,0,0,0,0
796,80,0,0,0,0,0,0,0,0,0,0
1028,39,0,0,0,0,0,0,0,0,0,0
535,39,0,0,0,0,0,0,0,0,0,0
904,85,0,0,0,0,0,0,0,0,0,0
322,15,0,0,0,0,0,0,0,0,0,0
254,37,0,0,0,0,0,0,0,0,0,0
1274,3,0,0,0,0,0,0,0,0,0,0
254,77,0,0,0,0,0,0,0,0,0,0
1233,16,0,0,0,0,0,0,0,0,0,0
774,21,0,0,0,0,0,0,0,0,0,0
703,77,0,0,0,0,0,0,0,0,0,0
1044,21,0,0,0,0,0,0,0,0,0,0
535,48,0,0,0,0,0,0,0,0,0,0
747,37,0,0,0,0,0,0,0,0,0,0
322,20,0,0,0,0,0,0,0,0,0,0
703,81,0,0,0,0,0,0,0,0,0,0
535,31,0,0,0,0,0,0,0,0,0,0
1723,20,0,0,0,0,0,0,0,0,0,0
1044,43,0,0,0,0,0,0,0,0,0,0
340,47,0,0,0,0,0,0,0,0,0,0
995,63,0,0,0,0,0,0,0,0,0,0
1335,31,0,0,0,0,0,0,0,0,0,0
1648,22,0,0,0,0,0,0,0,0,0,0
1105,38,0,0,0,0,0,0,0,0,0,0
1561,43,0,0,0,0,0,0,0,0,0,0
1032,21,0,0,0,0,0,0,0,0,0,0
474,39,0,0,0,0,0,0,0,0,0,0
953,31,0,0,0,0,0,0,0,0,0,0
424,81,0,0,0,0,0,0,0,0,0,0
796,63,0,0,0,0,0,0,0,0,0,0
1335,43,0,0,0,0,0,0,0,0,0,0
1723,39,0,0,0,0,0,0,0,0,0,0
953,85,0,0,0,0,0,0,0,0,0,0
1208,21,0,0,0,0,0,0,0,0,0,0
1445,22,0,0,0,0,0,0,0,0,0,0
1723,70,0,0,0,0,0,0,0,0,0,0
248,39,0,0,0,0,0,0,0,0,0,0
819,85,0,0,0,0,0,0,0,0,0,0
1032,3,0,0,0,0,0,0,0,0,0,0
535,31,0,0,0,0,0,0,0,0,0,0
1208,20,0,0,0,0,0,0,0,0,0,0
1561,16,0,0,0,0,0,0,0,0,0,0
1208,16,0,0,0,0,0,0,0,0,0,0
322,31,0,0,0,0,0,0,0,0,0,0
1446,16,0,0,0,0,0,0,0,0,0,0
953,63,0,0,0,0,0,0,0,0,0,0
1224,48,0,0,0,0,0,0,0,0,0,0
1520,54,0,0,0,0,0,0,0,0,0,0
774,15,0,0,0,0,0,0,0,0,0,0
1446,15,0,0,0,0,0,0,0,0,0,0
474,16,0,0,0,0,0,0,0,0,0,0
254,21,0,0,0,0,0,0,0,0,0,0
1032,75,0,0,0,0,0,0,0,0,0,0
535,31,0,0,0,0,0,0,0,0,0,0
1570,7,0,0,0,0,0,0,0,0,0,0
668,38,0,0,0,0,0,0,0,0,0,0
1723,80,0,0,0,0,0,0,0,0,0,0
340,77,0,0,0,0,0,0,0,0,0,0
1723,39,0,0,0,0,0,0,0,0,0,0
1368,75,0,0,0,0,0,0,0,0,0,0
322,20,0,0,0,0,0,0,0,0,0,0
1028,70,0,0,0,0,0,0,0,0,0,0
796,75,0,0,0,0,0,0,0,0,0,0
995,81,0,0,0,0,0,0,0,0,0,0
1520,19,0,0,0,0,0,0,0,0,0,0
1570,31,0,0,0,0,0,0,0,0,0,0
1368,70,0,0,0,0,0,0,0,0,0,0
1570,77,0,0,0,0,0,0,0,0,0,0
819,38,0,0,0,0,0,0,0,0,0,0
995,20,0,0,0,0,0,0,0,0,0,0
1044,3,0,0,0,0,0,0,0,0,0,0
1274,43,0,0,0,0,0,0,0,0,0,0
1520,57,0,0,0,0,0,0,0,0,0,0
1224,20,0,0,0,0,0,0,0,0,0,0
1335,21,0,0,0,0,0,0,0,0,0,0
424,70,0,0,0,0,0,0,0,0,0,0
1197,15,0,0,0,0,0,0,0,0,0,0
1208,20,0,0,0,0,0,0,0,0,0,0
819,63,0,0,0,0,0,0,0,0,0,0
1335,38,0,0,0,0,0,0,0,0,0,0
1648,19,0,0,0,0,0,0,0,0,0,0
254,63,0,0,0,0,0,0,0,0,0,0
248,7,0,0,0,0,0,0,0,0,0,0
1571,47,0,0,0,0,0,0,0,0,0,0
248,13,0,0,0,0,0,0,0,0,0,0
747,70,0,0,0,0,0,0,0,0,0,0
995,63,0,0,0,0,0,0,0,0,0,0
703,43,0,0,0,0,0,0,0,0,0,0
904,37,0,0,0,0,0,0,0,0,0,0
995,77,0,0,0,0,0,0,0,0,0,0
953,81,0,0,0,0,0,0,0,0,0,0
805,31,0,0,0,0,0,0,0,0,0,0
842,7,0,0,0,0,0,0,0,0,0,0
1105,75,0,0,0,0,0,0,0,0,0,0
1335,48,0,0,0,0,0,0,0,0,0,0
1028,75,0,0,0,0,0,0,0,0,0,0
796,70,0,0,0,0,0,0,0,0,0,0
322,75,0,0,0,0,0,0,0,0,0,0
1044,21,0,0,0,0,0,0,0,0,0,0
535,47,0,0,0,0,0,0,0,0,0,0
1723,57,0,0,0,0,0,0,0,0,0,0
774,39,0,0,0,0,0,0,0,0,0,0
796,16,0,0,0,0,0,0,0,0,0,0
248,38,0,0,0,0,0,0,0,0,0,0
1600,57,0,0,0,0,0,0,0,0,0,0
1233,13,0,0,0,0,0,0,0,0,0,0
805,20,0,0,0,0,0,0,0,0,0,0
1570,85,0,0,0,0,0,0,0,0,0,0
1446,16,0,0,0,0,0,0,0,0,0,0
774,81,0,0,0,0,0,0,0,0,0,0
1208,81,0,0,0,0,0,0,0,0,0,0
703,75,0,0,0,0,0,0,0,0,0,0
1224,21,0,0,0,0,0,0,0,0,0,0
774,15,0,0,0,0,0,0,0,0,0,0
1571,43,0,0,0,0,0,0,0,0,0,0
1197,37,0,0,0,0,0,0,0,0,0,0
747,75,0,0,0,0,0,0,0,0,0,0
424,63,0,0,0,0,0,0,0,0,0,0
1445,85,0,0,0,0,0,0,0,0,0,0
254,43,0,0,0,0,0,0,0,0,0,0
474,75,0,0,0,0,0,0,0,0,0,0
1570,70,0,0,0,0,0,0,0,0,0,0
747,15,0,0,0,0,0,0,0,0,0,0
1028,16,0,0,0,0,0,0,0,0,0,0
1208,81,0,0,0,0,0,0,0,0,0,0
1368,19,0,0,0,0,0,0,0,0,0,0
248,15,0,0,0,0,0,0,0,0,0,0
1274,31,0,0,0,0,0,0,0,0,0,0
340,85,0,0,0,0,0,0,0,0,0,0
1224,81,0,0,0,0,0,0,0,0,0,0
1032,43,0,0,0,0,0,0,0,0,0,0
1561,31,0,0,0,0,0,0,0,0,0,0
1032,22,0,0,0,0,0,0,0,0,0,0
1044,37,0,0,0,0,0,0,0,0,0,0
1044,80,0,0,0,0,0,0,0,0,0,0
217,43,0,0,0,0,0,0,0,0,0,0
1520,48,0,0,0,0,0,0,0,0,0,0
995,20,0,0,0,0,0,0,0,0,0,0
1224,57,0,0,0,0,0,0,0,0,0,0
248,81,0,0,0,0,0,0,0,0,0,0
1224,43,0,0,0,0,0,0,0,0,0,0
1208,75,0,0,0,0,0,0,0,0,0,0
1274,15,0,0,0,0,0,0,0,0,0,0
1561,20,0,0,0,0,0,0,0,0,0,0
1197,75,0,0,0,0,0,0,0,0,0,0
1093,15,0,0,0,0,0,0,0,0,0,0
969,20,0,0,0,0,0,0,0,0,0,0
340,54,0,0,0,0,0,0,0,0,0,0
1446,15,0,0,0,0,0,0,0,0,0,0
1032,43,0,0,0,0,0,0,0,0,0,0
254,16,0,0,0,0,0,0,0,0,0,0
1570,70,0,0,0,0,0,0,0,0,0,0
1044,3,0,0,0,0,0,0,0,0,0,0
424,75,0,0,0,0,0,0,0,0,0,0
1274,48,0,0,0,0,0,0,0,0,0,0
1561,85,0,0,0,0,0,0,0,0,0,0
424,38,0,0,0,0,0,0,0,0,0,0
1224,70,0,0,0,0,0,0,0,0,0,0
1032,15,0,0,0,0,0,0,0,0,0,0
668,80,0,0,0,0,0,0,0,0,0,0
1446,37,0,0,0,0,0,0,0,0,0,0
747,15,0,0,0,0,0,0,0,0,0,0
904,48,0,0,0,0,0,0,0,0,0,0
1093,39,0,0,0,0,0,0,0,0,0,0
1093,81,0,0,0,0,0,0,0,0,0,0
1105,63,0,0,0,0,0,0,0,0,0,0
1233,20,0,0,0,0,0,0,0,0,0,0
1723,37,0,0,0,0,0,0,0,0,0,0
1032,85,0,0,0,0,0,0,0,0,0,0
1233,80,0,0,0,0,0,0,0,0,0,0
1335,63,0,0,0,0,0,0,0,0,0,0
1044,21,0,0,0,0,0,0,0,0,0,0
424,63,0,0,0,0,0,0,0,0,0,0
1600,13,0,0,0,0,0,0,0,0,0,0
953,81,0,0,0,0,0,0,0,0,0,0
1224,21,0,0,0,0,0,0,0,0,0,0
217,3,0,0,0,0,0,0,0,0,0,0
248,20,0,0,0,0,0,0,0,0,0,0
1093,37,0,0,0,0,0,0,0,0,0,0
796,81,0,0,0,0,0,0,0,0,0,0
953,75,0,0,0,0,0,0,0,0,0,0
1093,20,0,0,0,0,0,0,0,0,0,0
819,43,0,0,0,0,0,0,0,0,0,0
248,15,0,0,0,0,0,0,0,0,0,0
322,38,0,0,0,0,0,0,0,0,0,0
819,20,0,0,0,0,0,0,0,0,0,0
805,21,0,0,0,0,0,0,0,0,0,0
842,80,0,0,0,0,0,0,0,0,0,0
1233,81,0,0,0,0,0,0,0,0,0,0
1224,31,0,0,0,0,0,0,0,0,0,0
1723,13,0,0,0,0,0,0,0,0,0,0
474,19,0,0,0,0,0,0,0,0,0,0
1571,81,0,0,0,0,0,0,0,0,0,0
1723,70,0,0,0,0,0,0,0,0,0,0
1093,39,0,0,0,0,0,0,0,0,0,0
1028,39,0,0,0,0,0,0,0,0,0,0
254,38,0,0,0,0,0,0,0,0,0,0
1093,63,0,0,0,0,0,0,0,0,0,0
747,37,0,0,0,0,0,0,0,0,0,0
