"spinglass (0.5,0.5)","spinglass (0.5,1)","spinglass (1,0.5)","spinglass (1,1)",sponge (k = 1),sponge (k = 2),sponge (k = 3),sponge (k = 4),sponge (k = 5),sponge (k = 6),sponge (k = 7),sponge (k = 8),sponge (k = 9),sponge (k = 10),username_vote
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0533e1021b64e42506c66eacd8f2beba2ecf9873
0,0,0,0,0,0,0,2,4,4,0,3,1,1,053650925dc9b7e4bc22619f290b4f16f05feec8
0,0,2,2,0,0,0,2,4,4,5,0,8,0,0537ce035bf1751444450435ef912b75ba379ba8
0,0,1,1,0,0,0,2,0,0,0,3,1,1,0537ded914d7fe38fb46dd4ded66241a9a73d184
0,0,0,0,0,0,0,0,0,0,0,3,1,1,053ab3eaccae75d79ab71b06439e19b810899d54
1,1,1,1,0,0,0,0,0,0,0,3,1,1,0540793a4bf34734ecf7f4ab2a83261136e55697
0,0,2,0,0,0,0,0,0,0,0,3,1,1,05425f7eff9a07457ba2e5a816c2dc5b1f86ea90
0,0,2,2,0,0,0,2,4,4,5,0,8,0,0543061478ca3b1316b50a88447cce9a4f635175
0,0,4,0,0,0,0,0,0,0,0,3,1,1,054316aca3c612d9e52122791dfb67eac565f2a6
0,0,2,2,0,0,0,2,4,4,5,0,8,0,054889a91d316d1dbf102d837e56ce8673cd7ead
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0549ef92cd2280ce87d2f1ab53a59e8856a0d4dd
0,0,2,2,0,0,0,2,4,4,5,0,8,0,054fcce108c8dfc312131c2c15cf64e925af22d0
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0552dda0ba90b074d05cc06e120cd8c78029b9fb
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0553099e8a584bd3e1cdda61009cb482cbbf1540
1,1,5,1,0,0,0,0,0,0,0,3,1,1,055a906c6f34f7918618f20fd863e525d1aa8d7b
1,1,1,1,0,0,0,0,0,0,6,7,7,9,055b1977eff55c2b60565d67c1e23610c141f94c
0,0,2,2,0,0,0,2,4,4,5,0,8,0,056239f5c0ac63d347b31d4f842bf50ce2740ec4
0,0,0,0,0,0,0,0,0,0,0,3,1,1,056b1edc6ba1f93007a3d171a13cb5d996f5e23e
0,0,0,0,0,0,0,0,0,0,0,3,1,1,056d9c4de0a8e7f8e418ceab6a86e6e3b8f69eaa
0,0,1,1,0,0,0,0,0,0,0,3,1,1,0576df201e98f9aa0e2f06d94b4a916ed43432ca
0,0,1,1,0,0,0,0,0,0,0,3,1,1,0579a570861b78335f8c392517139b3fd5b904c9
0,0,0,0,0,0,0,0,0,0,0,3,1,1,057a89d4c2c8b7d784c020208e938628680cf089
0,0,0,0,0,0,0,2,4,4,0,0,8,1,057b1330a66dcdb5826edf3a6411e348db76b904
0,0,5,2,0,0,0,0,0,0,0,3,1,1,058124e7561d6c07d40057d425dc83732a710c7d
0,0,2,2,0,0,0,2,4,4,5,0,8,0,058197758c02d21e9af140a95358d978eb4acee0
0,0,2,2,0,0,0,2,4,4,5,0,8,0,05828890c2c5b1681807ba96f1e153d080fdbad5
0,0,0,0,0,0,0,0,0,0,0,3,1,1,058444a8150eddc228bf38a242138a449e515eb9
0,0,0,0,0,0,0,0,0,0,0,3,1,1,05922c3466acf9df950cfb8eb5751e66da6aed6c
0,0,0,0,0,0,0,0,0,0,0,3,1,1,05a3e3f0e84a16b0e12f2e3bd20e0ba9350734ec
0,0,0,0,0,0,0,0,0,0,0,3,1,1,05a504f15107c90d9c60e9f8926c9652ceff1b20
0,0,0,0,0,0,0,0,0,0,0,3,1,1,05a54d74d01d38c3a29f8d84fa39e7530518d3c4
0,0,2,2,0,0,0,2,4,4,5,0,8,0,05b0b2070daf656c97e3fe5b6ad21d0d4829efc0
0,0,1,1,0,0,0,0,0,0,0,3,1,1,05b3b6ee91ba0baa0af6341d94401b7c634bd05e
0,0,0,0,0,0,0,0,0,0,0,3,1,1,05bf1cb7eb6eafc58e945ff255a875f8b495ed27
0,0,0,0,0,0,0,0,0,0,0,3,1,1,05c855fbbf317d6ed3e41cc15ab3afd54c4d5650
0,0,0,0,0,0,0,2,4,4,0,3,1,1,05cc1f2197dc6be6476812405892a67d22faae93
0,0,1,1,0,0,0,0,0,0,0,3,1,1,05da65f54d901c76e0888da66957124fd4acef95
0,0,0,0,0,0,0,0,0,0,0,3,1,1,05db0d7fecdcb13185cd309db6b4d10387d5f1db
0,0,2,2,0,0,0,2,4,4,0,3,1,1,05ddc85bc0f4884806edbc75d2d1bd80d533d07e
0,0,0,0,0,0,0,2,4,4,5,0,8,0,05e45a8def12bc7e91389f96af19439e7b6d92f8
0,0,0,0,0,0,0,0,0,0,0,3,1,1,05ea08f5a2c277eb7e8ba2e61c09b6e8834c0143
0,0,1,1,0,0,0,2,0,0,0,3,1,1,05ea1120d79a6ef2faa1cb4c6b2bc48e1a0ce86f
0,0,2,2,0,0,0,2,4,4,5,0,8,0,05f66122aa826b049b19e7622a329962d9f7cb84
1,0,1,0,0,0,0,0,0,0,0,3,1,1,05f7c39db3ac372d96aaa92b65482b16f39b6a4d
0,0,0,0,0,0,0,0,0,0,0,3,1,1,06002e24c997cfd561a992bf05d709a51a848136
0,0,2,2,0,0,0,2,4,4,5,0,8,0,06058dff490ac4bbf698adc794f9d87acd835d72
0,0,1,1,0,0,0,0,0,0,0,3,1,1,060f8eb600cbd3152262df78344af5c8d003c419
0,0,7,1,0,0,0,2,0,0,0,3,1,1,060fd759732476f0c853b5073da4fdbd337e42a9
0,0,0,0,0,0,0,2,4,4,5,0,8,0,0615b413f12a510f105fb9359fc1d3123532eef4
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0618b1a406c9671e6cb45e60859c4b982c66752b
0,0,0,2,0,0,0,2,4,4,5,0,8,0,061f4a7aae33e3d8506debf6d891d47c434aaeda
0,0,2,2,0,0,0,2,4,4,5,0,8,0,0625c6ff80ec2bd710c26a1710e49d4654cd8a28
0,0,0,0,0,0,0,2,4,4,0,3,1,1,06332b45c8344c66e186bd9123fd95421b348128
0,0,1,1,0,0,0,0,0,0,0,3,1,1,063db6773d7b05bcc57027cde0a1e43528bfce97
0,0,0,0,0,0,0,0,0,0,0,3,1,1,06407631c88679a8f22f82feb17569d8214f0a65
0,0,2,2,0,0,0,2,4,4,5,0,8,0,0643fc31214afd2257ad97e28ed71d98c73e94b1
0,0,0,0,0,0,0,0,0,0,0,3,1,1,064485af3470f779f0dd200847b7e3274230bcf4
0,0,2,2,0,0,0,2,4,4,5,0,8,0,064e89708f7952f0581cb9401a7f2eb32eb6081a
0,0,0,0,0,0,0,2,4,4,0,3,1,1,06513759a227bfcbbe676d0718ebfdce88e60d63
0,0,1,1,0,0,0,2,4,4,5,0,8,0,0658c6c18eef0262342337f25268a170305ae587
0,0,0,0,0,0,0,0,0,0,0,3,1,1,065fad9aeda712405846cf2f0c10ec1831756391
0,0,1,1,0,0,0,0,0,0,0,3,1,1,06678edadd8933734990c98142907fdb107f158d
0,0,2,2,0,0,0,2,4,4,5,0,8,0,066bc9a04ff8788e81fc02f2bf1461b07f21eb7e
0,0,1,1,0,0,0,0,0,0,0,3,1,1,067758c35c4a097ab08a398fa9dc6717f0d41a47
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0678465a2593b0dec9674a2f5ffba695bdda0332
0,0,2,2,0,0,0,2,4,4,0,3,1,1,0682af8ac1814fd67fbea8bb6bbfce4a4a59c142
1,1,1,1,0,0,0,0,0,0,6,7,7,9,06924bc20cc09df3bda8aa8eb0048278febd0d9a
1,1,1,1,0,0,0,0,0,0,6,7,7,9,0693b5ea9b246bd02636cae750bd9e8e0c2a346c
0,0,0,0,0,0,0,0,0,0,0,3,1,1,06a0e1ae09832293e51b38159354c564524093ac
0,0,0,0,0,0,0,0,0,0,0,3,1,1,06a13c35efcaa76d97c5b5f1875081bd30cc83ec
0,0,0,0,0,0,0,0,0,0,0,3,1,1,06ab2b8747dfad541d025653c670935e868030ea
0,0,0,0,0,0,0,0,0,0,0,3,1,1,06b1963d7afe9d45030af9ed8cf6de7e0a3f7095
0,0,0,0,0,0,0,2,4,4,5,0,8,0,06c13cead27fef971e9e675bec28e9323dcb5d79
0,0,0,0,0,0,0,2,4,4,5,0,8,0,06c3f07114389bc253f6ec8b2e69547fb12f7fcc
0,0,0,0,0,0,0,0,0,0,0,3,1,1,06c679e9fbff85ed2b67af1129b4d0fe60cc9916
0,0,0,0,0,0,0,0,0,0,0,3,1,1,06c67df30e3bd19405f7926243ca70e734e4b99d
0,0,0,0,0,0,0,0,0,0,0,3,1,1,06d10a958c37bf3065b4f62fc503bcb29fd3d910
0,0,0,0,0,0,0,2,4,4,5,0,8,0,06d227116ed652f8be0b8a73677a9f86d4d50b04
0,0,0,0,0,0,0,0,0,0,0,3,1,1,06d7e0db801404d584d2c393791d7dfcebb0a258
1,1,1,1,0,0,0,0,0,0,6,7,7,9,06e0928e064007c7fd77743c7f07c8ed2ae87fa3
0,0,2,2,0,0,0,2,4,4,5,0,8,0,06e6f59f08f89c1a98accc3449a170dac173c19f
0,0,0,0,0,0,0,0,0,0,0,3,1,1,06f1d8a840785806b168b409f1b623addb771a21
1,1,1,1,0,0,0,0,0,0,6,7,7,9,06f25e7c24744d2d3dc26dd5681fd9923423b3b5
0,0,2,2,0,0,0,2,4,4,5,0,8,0,06f842d00ade7271cb7288f325952b2fcaaabd49
0,0,0,0,0,0,0,0,0,0,0,3,1,1,06f946cb79849d2a87e9a38c709bc93859d0d947
0,0,2,2,0,0,0,2,4,4,5,0,8,0,06fd4d0d0106010c49fc8bcd17fdc9bb15aad02e
0,0,2,2,0,0,0,2,4,4,5,0,8,0,0702c9d5c2955cf25e41bd50f4069344c62624b6
0,0,0,0,0,0,0,0,0,0,0,3,1,1,07111d4f9cbda81f8dbb83166d4b8d75e6b77114
0,0,0,0,0,0,0,0,0,0,0,3,1,1,07144603a9c2593e9e7be12343fc928913a9595f
0,0,0,0,0,0,0,2,4,4,5,0,8,0,0717e15bef41d083887fbb47d727dfad90885ec2
0,0,2,2,0,0,0,2,4,4,5,0,8,0,071aecc8d50f64c7659a73f58cef5266365b87d5
0,0,0,0,0,0,0,0,0,0,0,3,1,1,071d604b7325376cda25f66528a841f34361052a
0,0,2,2,0,0,0,2,4,4,5,0,8,0,071f1ac0f2ae79ae7da9731a4ddbd47307479f87
0,0,1,1,0,0,0,0,0,0,0,3,1,1,072136bcc17921ff68235e874659f48c70505961
0,0,4,1,0,0,0,0,0,0,0,3,1,1,07275550c2c886f55e3a30a258bb5dbea44dc810
0,0,2,2,0,0,0,2,4,4,5,0,8,0,072d4c6e2822b90750694d55457496f0735cab6d
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0733d2c5d7d172d8b8cbef86f92f4f65bca0363e
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0738be320cecffb2b29978d7f5b3e3cef14ca2e9
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0738d12b87ee394fb1c16739945c41f212133284
0,0,1,1,0,0,0,0,0,0,0,3,1,1,0744fca1f8ea5955b60af24f09e3cd04222c21ad
0,0,1,1,0,0,0,2,4,4,0,3,1,1,074691148f08da7afd6f36fe69c91baca9afa034
0,0,2,2,0,0,0,2,4,4,5,0,8,0,074a4f2cc692dd8f2d170e4ebf450d4727be9b55
0,0,0,0,0,0,0,2,4,4,0,3,1,1,074cabad3d5ce8a7a1fa3bbd9eca5ce312b31397
0,0,0,0,0,0,0,0,0,0,0,3,1,1,076527b617c4a63242b59c0358655a4d2c9e595f
0,0,0,0,0,0,0,0,0,0,0,3,1,1,076d674f5ea04d7fe712ddb80b60b56c0f51df41
0,0,1,1,0,0,0,2,4,4,5,0,8,0,077b2752ac755ba0f6ad683a7ef3df9013a1344c
0,0,2,2,0,0,0,2,4,4,5,0,8,0,077f7ee5ef0dcb6280fa66c4227bbf62b67a6203
0,0,2,2,0,0,0,2,4,4,5,0,8,0,077fc100a85ca52fe5078678be936814bcee9d46
0,0,0,0,0,0,0,0,0,0,0,3,1,1,07826313d9ccca22e9f0d71df658cfe3080e6ee5
0,0,1,1,0,0,0,0,0,0,0,3,1,1,07865436aaa1ef4cd825d7defcd6f938fc45c142
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0788d06edf58655135c528eb9faa6c8469f8499d
0,0,0,0,0,0,0,0,0,0,0,3,1,1,079022092e790b0f968defb78e37798c778efe39
0,0,0,1,0,0,0,0,0,0,0,3,1,1,0792988fbfda3583ccc75208f0e55d86dc50a0e9
0,0,0,0,0,0,0,0,0,0,0,3,1,1,07938797b43a922add2a06b3e6b9f3a0ee997089
0,0,2,2,0,0,0,2,4,4,5,0,8,0,079a20a55f8051601abfaebe3e5d74ca21d2aa49
0,0,0,0,0,0,0,0,0,0,0,3,1,1,079c3567aa20cbe1084da73947a76b34cde49d6d
0,0,2,2,0,0,0,2,4,4,5,0,8,0,079dc41f00a349a5042758dbb41455bbc7815eee
1,1,5,1,0,0,0,0,0,0,0,3,1,1,079dfa649f70cd0738758d15c40fea4649c96938
0,0,2,2,0,0,0,2,4,4,0,3,1,1,07a4d9c99cfb7a604f39bb28c3d293a602805f84
0,0,0,0,0,0,0,0,0,0,0,3,1,1,07a802e1d3f099edfbe51f862e95124fc607747a
1,1,1,1,0,0,0,0,0,0,0,3,1,1,07af28727aa74537a094d203dee83b2d8a603a8a
0,0,0,0,0,0,0,0,0,0,0,3,1,1,07b20ae2e3a03089cbd524ab4197bc428d5fe425
0,0,0,0,0,0,0,0,0,0,0,3,1,1,07b46b9f30de77f42db0cf9ed6908ab54df4e79a
0,0,0,0,0,0,0,0,0,0,0,3,1,1,07b558c30c3afa78aac289e71b30a64264e76c23
0,0,2,2,0,0,0,2,4,4,5,0,8,0,07c6aaf0c4fceae59e9db63f90761f348e25b40b
0,0,0,0,0,0,0,0,0,0,0,3,1,1,07d104e13f3db6c63bb13516dea990b4fb1aa6a8
0,0,2,2,0,0,0,2,4,4,5,0,8,0,07d1a260bc02a2b9164a5bf66822104f58942d76
1,1,1,1,0,0,0,0,0,0,6,7,7,9,07d28c79772d2510abc8c4902dfae51c055d43c0
0,0,0,0,0,0,0,0,0,0,0,3,1,1,07de356afb6013f2fc755a9850174a7351fb636d
0,0,2,2,0,0,0,0,4,4,5,0,8,0,07e1c9a0e01c91da342c30c124ffa042dca46793
0,0,0,0,0,0,0,0,0,0,0,3,1,1,07ea93daabc04332f616c3c6ef469b9197b82fdf
0,0,1,1,0,0,0,0,0,0,6,7,7,9,07ef32e5eedac30fd9601e66081e37e41f6b8aa2
0,0,2,2,0,0,0,2,4,4,5,0,8,0,07f1ce15c19200e12b04ff6c0f205f1882785315
0,0,0,0,0,0,0,0,0,0,0,3,1,1,07f5feb4a9d0221b36f14936122d28cf85b7de51
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0800e56b6accfa5d31fb103a944f167ec1197347
0,0,1,1,0,0,0,0,0,0,0,3,1,1,08095277ec92ae45461c6655c83fdacb7bc4f33c
0,0,0,0,0,0,0,0,0,0,0,3,1,1,080ba176665bfbaebfa249976d9325437ffb3722
3,1,5,2,0,0,0,0,0,0,0,3,1,1,080eae2262de92bf91d4b3c3d74dbcc253ac6d03
0,0,2,2,0,0,0,2,4,4,5,0,8,0,08159c3c553f25c6b3ca4f2a728bf1825fbfb5a8
0,0,2,2,0,0,0,2,4,4,5,0,8,0,0822ad777533a506c915b54f20dfa43e27274079
0,0,0,1,0,0,0,0,0,0,0,3,1,1,0822f534cd6c59240dada555a2070f35c4f03e23
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0834f80fa9baab36aac512f8412e990b20112db0
0,0,0,0,0,0,0,2,4,4,5,0,8,0,083aa9d805a7053557891a09d6e24e657301fa2b
0,0,0,0,0,0,0,0,0,0,0,3,1,1,083edacf5109f7d1d4f32171ad062211f6d60201
0,0,0,0,0,0,0,2,4,4,0,3,1,1,08441e5ceee17a8a2d284a1789a307a7a0ed079f
0,0,2,2,0,0,0,2,4,4,5,0,8,0,0849f6c80b54efb37491ab0aee98c1a3f0f71904
0,0,0,0,0,0,0,0,0,0,0,3,1,1,084b447fb83619047b068af12825c02bd8962462
0,0,2,2,0,0,0,2,4,4,0,3,1,1,084c4c50f14427315070ced84e93ab9fdb1dc720
0,0,0,0,0,0,0,0,0,0,0,3,1,1,08526d0a581aad3b3e2a924c211a258ef9725f69
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0864d764531632dce103ed51d928c830f2fdf6f6
0,0,1,1,0,0,0,0,0,0,0,3,1,1,086a30dbdf319e78e2b2523dc1d3a830f2bbbcf7
0,0,1,1,0,0,0,2,0,0,0,3,1,1,086e09c3fd39f93cd61d2b459e1c47402f0ff64c
0,0,2,2,0,0,0,2,4,4,5,0,8,0,08749b6d2439c2392ec1a7a57f92354e89999483
0,0,0,0,0,0,0,0,0,0,0,3,1,1,087db75d3ffede2a3e7991c589e8b5c15a623e2f
0,0,0,0,0,0,0,2,4,4,5,0,8,0,0881199053e24fe82162cbc4bdae863d884c36e8
0,0,2,2,0,0,0,2,4,4,5,0,8,0,08867afa651b46047f46f823a5e7b0f2bbfd2c53
0,0,0,0,0,0,0,0,0,0,0,3,1,1,08876fa6752ed0121ca1fb26f789dc418781dbde
0,0,2,2,0,0,0,2,4,4,5,0,8,0,08898ab83cbcadb3ee1432053061f27afc6cb811
0,0,0,0,0,0,0,0,0,0,0,3,1,1,089954e27a2b5f2870c658f84218b95e16743610
0,0,2,2,0,0,0,2,4,4,5,0,8,0,0899feaa7275485fe817dc28aa179abfdc4b19fb
0,0,0,0,0,0,0,0,0,0,0,3,1,1,089b020eca072ed3d46c5e1f6cd172d71adbc004
0,0,1,1,0,0,0,2,0,0,0,3,1,1,08a9736e161a301519867dcbd4b1b1aeddc89b13
0,0,2,2,0,0,0,2,4,4,5,0,8,0,08a97b45b3c0d25ebd5997844fba74aeb7a75384
0,0,0,0,0,0,0,2,4,0,0,3,1,1,08ae7e666619e1157433ff4afa742b54fbc97ace
0,0,1,1,0,0,0,0,0,0,0,3,1,1,08b327883d63f8327b4098a6ca8e068fc1faea12
0,0,0,0,0,0,0,0,0,0,0,3,1,1,08c54a4490ed921ecee8a8a608a0d2f84d410fdd
0,0,2,2,0,0,0,2,4,4,5,0,8,0,08c946c01254867ae5ff7058d0bad55f9205b140
0,0,0,0,0,0,0,2,4,4,5,0,8,0,08d637520a25f0583a21abf9482eedd1245a1dcf
0,0,2,2,0,0,0,2,4,4,0,3,1,1,08dcd7901dd12f5908bdf1557c8bd12c80b54683
0,0,0,0,0,0,0,0,0,0,0,3,1,1,08ddb6ee1c8ebc879accc216b8566bb8b91c9199
1,1,1,1,0,0,0,0,0,0,6,7,7,9,08e1a76c26a5fc7aa62201e469074e28dc825307
0,0,2,2,0,0,0,2,4,4,5,0,8,0,08f348b64358069f6d5412670e241affff60856d
0,0,0,0,0,0,0,2,4,4,5,0,8,0,08f4782f87b4f2809cdca15e7a6f356a200b05a4
0,0,0,0,0,0,0,2,0,0,0,3,1,1,09000cb3292df20bdbe3d03a59422bdbd645fa50
0,0,0,2,0,0,0,0,0,0,0,3,1,1,0903f9e673acdf33db849e6f252e5ef73b817a97
0,0,2,2,0,0,0,2,4,4,5,0,8,0,09055bda9cf4c8e4589c1a680cd5530d412a6976
0,0,0,0,0,0,0,2,4,4,5,0,8,0,0909b6e4b5a72c8a2c256e9bcdfe1e90e6b04418
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0910133e0377e92854f946655d779a011e59967a
1,1,1,1,0,0,0,0,0,0,6,7,7,9,09122aa9cd4a704dc978006a79c7a5b4dfca63c4
0,0,2,2,0,0,0,2,4,4,5,0,8,0,0913b1b11ec228ca5701ba98404f4b2a50ed9577
1,1,1,1,0,0,0,0,0,0,0,7,7,9,091c15a7d6132f62a8bc17de7b578560502b0181
0,0,2,2,0,0,0,2,4,4,5,0,8,0,091d83edde1a92b9e32c1c3816b2168fd4b22573
0,0,2,2,0,0,0,2,4,4,5,0,8,0,091f22a4e33e2801945cc1207d628ca488bd6b3d
0,0,2,2,0,0,0,2,4,4,5,0,8,0,091f6db2bcfea1cd2db398465a88df2ad650d39c
1,1,1,1,0,1,2,1,3,5,1,4,2,6,0922e4e2a216301ab39982582143fd32201e5f60
1,1,1,1,0,0,0,0,0,0,0,3,1,1,0924ab1b4f08fc18fcd612912978ea5cf3be60b6
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0927049e6cd66812b450e8a9a1f921140012684f
0,0,0,0,0,0,0,0,0,0,0,3,1,1,09272018f1013e5e10760862bcbdd637045d9f4b
0,0,1,1,0,0,0,2,0,0,0,3,1,1,09303675e7d98159900bf7e0df0172008136ffd6
0,0,1,1,0,0,0,2,4,4,5,0,8,0,0932041a2a181156882276c17268f4909168c13a
0,0,2,2,0,0,0,2,4,4,5,0,8,0,0932caffbc97e9bdd122b0f1a91864ad44633e14
0,0,2,2,0,0,0,2,4,4,5,0,8,0,0934794d9c8e04284d2076fa360d8c9fac74a652
0,0,0,0,0,0,0,0,0,0,0,3,1,1,093daa59d8b76069299aef0920f00a65e83ec6ec
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0946cdd64de567e602466555f51be36bc3e6986d
0,0,0,0,0,0,0,0,0,0,0,3,1,1,094de8cb24feecf1bc948adec4884bf271d5f3d4
0,0,2,2,0,0,0,2,4,4,5,0,8,0,0950bd8f76686010d30300a17db380639fa574b5
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0951203fa832d9484d4f151b97784fcab151eb1d
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0954c4dac082df0540dd3c7bf70c76cdd92191d0
1,1,1,1,0,0,0,0,0,0,6,7,7,9,095905607c7f83bdac9bac85cbba402f135d1884
0,0,0,0,0,0,0,0,0,0,0,3,1,1,095c19488163fb759bd5b3b1b51d98df848f4324
0,0,1,1,0,0,0,0,0,0,0,3,1,1,095c354a649e699240bb8a5bdf856b3401cc2fcf
0,0,0,0,0,0,0,2,4,4,0,3,1,1,096df8799e9782ff8e0a3b24583f7baf21331ed6
0,0,0,0,0,0,0,2,4,4,0,3,1,1,096e2fc711ab1b5bc2ce1d77dae2402f62f938b9
0,0,1,1,0,0,0,0,0,0,0,3,1,1,097030dce9d09c3bc10426388b52b9a8f2f924b4
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0971cd8f29e986704ec3ed615f77c8a8afa2fe28
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0976438de7037060c0f333262e433f11cd54d806
0,0,0,2,0,0,0,2,4,4,5,0,8,0,0979c0dad72847fcb66bfbb0d0f2aca7ae4cbedb
0,0,0,0,0,0,0,0,0,0,0,3,1,1,097a0144523ce3878ab09fcef8f79553ba3cde3a
0,0,1,1,0,0,0,2,4,0,0,3,1,1,098e1217d7433e0e95f92df7511dc5aa0da12e6c
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0994d27731393857af538737527964cb31fc958c
0,0,0,0,0,0,0,0,0,0,0,3,1,1,09a61d91e3be458ff6d5b120417f3eea9eb86e64
0,0,0,0,0,0,0,0,0,0,0,3,1,1,09ae954fcac340e91d5124df3b4b67aa2b55178a
0,0,2,2,0,0,0,2,4,4,5,0,8,0,09b36978e098491af4f2d22895911ac9106c29a5
0,0,2,2,0,0,0,2,4,4,5,0,8,0,09b7eea532a1dae7c8b850f25b21e9608e5d7fdd
0,0,2,2,0,0,0,2,4,4,5,0,8,0,09bf7f31c272bafa906b5e2dac02afc9284fd013
0,0,2,2,0,0,0,2,4,4,5,0,8,0,09c6bfd72054f5003e6b97eb9339c82b67db3b77
0,0,1,1,0,0,0,0,0,0,0,3,1,1,09c6d85c65f8554a865f03fe468e16648392dbf1
0,0,1,1,0,0,0,0,0,0,0,3,1,1,09cad4086539f6728caf53f8c7962437c1af551a
0,0,2,2,0,0,0,2,4,4,5,0,8,0,09d0a0ecc147b48881b75baaf497617f049c1fba
1,1,1,1,0,0,0,0,0,0,6,7,7,9,09d836688ae169f9e124cdcdcc5db634add3fda9
0,0,2,2,0,0,0,2,4,4,0,3,1,1,09dd92cae433cbb297d99aa2f730f2b9c7b3e07d
0,0,1,1,0,0,0,0,0,0,0,3,1,1,09ded457aa74418a05f12fb012d523dc2f3f0a8b
0,0,0,0,0,0,0,0,0,0,0,3,1,1,09e4a31b4dc534d1bccdeff4c4c4cf1bdc45d90b
0,0,2,2,0,0,0,2,4,4,0,3,1,1,09e57623591659c44a6cc1cacb8f77713f1d8528
0,0,5,2,0,0,0,0,4,4,0,3,1,1,09e830511424b70f05056b9b4e5ef7360390f438
0,0,2,2,0,0,0,2,4,4,5,0,8,0,09ea5c3fd9229718422350dc73e85d45015647b6
0,0,0,0,0,0,0,0,0,0,0,3,1,1,09ec37c5f64fe935972768be51b105faad450465
0,0,2,2,0,0,0,2,4,4,5,0,8,0,09f8e57929eaf74f6b85a6629c6d8869097def82
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0a0fa1bf95e832026f959014e763eb6d4b10a8db
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0a1a28c3d07c4bf3bfad39ee0ffb5faf6df8383a
0,0,0,0,0,0,0,2,4,4,0,3,1,1,0a1bbcf021b485f21792a0bb2aa25c6ea52fe6d1
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0a227520b23a98addd7abfd18955e844392c0cd8
0,0,2,2,0,0,0,2,4,4,5,0,8,0,0a22abdc86a100a56cffb6363efdef34a859cff2
0,0,2,2,0,0,0,2,4,4,5,0,8,0,0a294b220daddab85cd6d1ca548df36a17e3cbd2
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0a2e1572955c2a950136312e215b9ad4bfdc09c7
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0a341eab28a41b71e123e9ad797dd49f72eb2fa4
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0a35ca4f9341a5b1111fd87a85d482d3f2f95bf8
0,0,2,2,0,0,0,2,4,4,5,0,8,0,0a43dd71ae58cfd9c6fc658b8f15a4dc3c48c5e1
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0a443ef8e85776e32feeba26c08decfb9b47c640
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0a4b3f61e937f3ec922652665a5178e65db9e2ac
0,0,0,0,0,0,0,2,4,4,0,3,1,1,0a4ce0f8ca218c39d243ad8b1a537ce78722281f
1,1,1,1,0,0,0,0,0,0,6,7,7,9,0a4e4d83db125bc7c3c71bae8f5e6e0c095ddf73
0,0,0,0,0,0,0,2,4,4,5,0,8,0,0a4f9586f1e224e9845c5c60593e02791e978a77
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0a5de5ec35e9da442c268bd30c25b63b09b029af
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0a5f79564593d58dbb541519f889b594b9fee5fc
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0a6655cfb24b0762589377b0ceb798c72477d15a
0,0,1,1,0,0,0,0,0,0,0,3,1,1,0a712582cddf284e47a072a37816059c0c4ae31c
1,1,1,1,0,0,0,0,0,0,0,3,1,1,0a727ae344a0da615f372c326156d7234e288e5b
0,0,0,0,0,0,0,2,4,4,5,0,8,0,0a744f13d431cf2358569332c293d8947f8cd7fa
0,0,2,2,0,0,0,2,4,4,5,0,8,0,0a7c783950931a7f032613ac941c34f9fce8a0df
0,0,1,1,0,0,0,0,0,0,0,3,1,1,0a86f0aa39e7872374162c8cc8a193635447bb42
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0a8aa481d6cef4ca7c623b0642213b2210798e5f
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0a8cf79599da1de1a708030f98d74e4a3f402d93
